Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1992	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	1	0	0	0	0	0	0	0	0	0	0	3000000	0	0	0	0	0	
1994	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1995	4	14	200	0	0	0	0	200	0	0	0	0	0	0	0	0	0	
1996	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1999	2	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2000	7	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2001	7	36	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	
2003	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2008	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
